BUA22CD,BUA22NM,BUA22NMW,BUA22NMG,BNG_E,BNG_N,LONG,LAT,OBJECTID,Shape__Area,Shape__Length
S45000416,Ingliston, , ,315486.9641,673565.085,-3.354829527,55.94766245,7517,4399375,31200
S45000417,Innellan, , ,215248.4289,671261.1617,-4.956556013,55.89891066,7518,861250,18100
S45000418,Innerleithen, , ,333309.404,636865.9901,-3.060517071,55.6207857,7519,1105000,11200
S45000419,Innerwick, , ,374412.8364,675166.2062,-2.411498813,55.96881072,7520,860000,13150
S45000420,Insch, , ,363053.9009,828044.1895,-2.61545151,57.34140558,7521,967500,10100
S45000421,Inverallochy, , ,404085.7021,864514.6227,-1.933171481,57.67048942,7522,720625,14700
S45000422,Inverbervie, , ,382875.3829,772391.5322,-2.282325111,56.84265914,7523,797500,7300
S45000423,Invergordon, , ,271332.2108,869702.4998,-4.160496206,57.69866568,7524,3125625,21550
S45000424,Invergowrie, , ,334486.4054,730242.1934,-3.064687345,56.45975356,7525,1136875,14950
S45000425,Inverkeilor, , ,366540.4521,749337.3948,-2.547056744,56.63466656,7526,204375,5000
S45000426,Inverkeithing, , ,313236.101,683113.046,-3.393942766,56.03302107,7527,1693125,19000
S45000427,Inverkip, , ,220839.8002,672027.6147,-4.867761391,55.90790194,7528,956250,13600
S45000428,Inverugie, , ,407662.9246,847163.9483,-1.873744397,57.51459388,7529,546250,11450
S45000429,Inverurie, , ,377000.2889,822085.5001,-2.383202504,57.28880142,7530,5746875,43500
S45000430,Irvine, , ,232989.5243,639434.7104,-4.653678284,55.61974116,7531,10307500,91850
S45000431,Isle of Whithorn, , ,247514.5594,536411.2477,-4.367783128,54.69956201,7532,220625,5350
S45000432,Jackton, , ,259513.782,652841.9921,-4.239741068,55.74850198,7533,398125,5350
S45000433,Jedburgh, , ,365266.9512,620531.5697,-2.551055283,55.47736044,7534,1660625,19100
S45000434,Johnshaven, , ,380032.813,767622.742,-2.328543978,56.79970539,7535,568125,7000
S45000435,Johnstone, , ,242057.2995,662177.8053,-4.522979937,55.8269218,7536,4376250,41200
S45000436,Kames, , ,197196.0914,671331.532,-5.244846815,55.89227683,7537,308125,7950
S45000437,Keith, , ,342940.7469,850752.9505,-2.954859538,57.5432828,7538,2200000,24300
S45000438,Kelso, , ,373037.1042,634467.2348,-2.429494004,55.6030656,7539,2706250,19350
S45000439,Kelty, , ,314076.5682,694570.918,-3.384146062,56.13608658,7540,1717500,15250
S45000440,Kemnay, , ,373280.7945,816109.6718,-2.444259112,57.23491982,7541,1417500,16850
S45000441,Kennoway, , ,334954.5518,702134.3033,-3.050133487,56.20733462,7542,1814375,18200
S45000442,Kilbarchan, , ,240707.1594,663111.7069,-4.545057629,55.83486082,7543,890000,9900
S45000443,Kilbirnie, , ,231432.073,654219.7564,-4.687472599,55.75190385,7544,1955625,19900
S45000444,Kilcreggan, , ,222939.515,681163.4718,-4.840216984,55.99066179,7545,1105000,16950
S45000445,Killearn, , ,252211.1438,685581.3438,-4.373863742,56.04023411,7546,1097500,12200
S45000446,Killin, , ,257067.0458,732888.5882,-4.321567861,56.46638599,7547,518125,10800
S45000447,Kilmacolm, , ,235722.5825,669854.6204,-4.628642568,55.89371002,7548,1985000,20350
S45000448,Kilmarnock, , ,242638.7784,637338.2387,-4.499419126,55.60413961,7549,13813125,85000
S45000449,Kilmaurs, , ,241024.5036,641157.4926,-4.527221581,55.63789846,7550,929375,9800
S45000450,Kilsyth, , ,271795.9329,677900.4715,-4.056069776,55.97691488,7551,2945625,20900
S45000451,Kiltarlity, , ,250710.8176,841567.8311,-4.488838384,57.43981426,7552,263125,6900
S45000452,Kilwinning, , ,229745.0896,643439.346,-4.707615608,55.65455867,7553,4133750,30850
S45000453,Kincardine, , ,293789.2821,687336.3973,-3.707553511,56.06702936,7554,3381250,25750
S45000454,Kincardine O'Neil, , ,357014.3705,801335.0097,-2.711149228,57.10096744,7555,440625,7700
S45000455,Kincraig, , ,283214.7839,805728.2205,-3.930791012,57.12758518,7556,417500,6100
S45000456,Kinghorn, , ,326685.128,687018.428,-3.179242948,56.07035165,7557,1060000,13450
S45000457,Kinglassie, , ,323233.2177,698566.2008,-3.238004814,56.17353627,7558,449375,5600
S45000458,Kingseat (Aberdeenshire), , ,390460.1827,819124.8761,-2.159792302,57.26268939,7559,360000,4800
S45000459,Kingseat (Fife), , ,312551.5901,690293.9906,-3.407272319,56.09739481,7560,252500,3350
S45000460,Kingswells, , ,386694.4233,806881.031,-2.221559944,57.15260972,7561,1953750,16200
S45000461,Kingussie, , ,275612.0413,800845.4046,-4.053863118,57.08175511,7562,964375,13750
S45000462,Kinlochmore, , ,218692.1762,762168.6379,-4.964110719,56.71588291,7563,233750,5050
S45000463,Kinloss, , ,306610.5043,862645.6214,-3.566151207,57.64401984,7564,2683125,54750
S45000464,Kinnesswood, , ,317688.2806,703075.3518,-3.328685784,56.2131108,7565,290000,3400
S45000465,Kinross, , ,311697.1745,702607.9662,-3.42509094,56.20783773,7566,1875625,13000
S45000466,Kintore, , ,379233.8916,815365.3576,-2.345582357,57.22854403,7567,1936250,22950
S45000467,Kippen, , ,264803.2342,694709.1485,-4.176526967,56.12590627,7568,560625,8600
S45000468,Kirkcaldy, , ,327646.6903,693410.99,-3.165534912,56.12792054,7569,15490000,84450
S45000469,Kirkconnel, , ,272798.8322,611810.1001,-4.009338137,55.38372114,7570,1008750,20700
S45000470,Kirkcowan, , ,232870.6583,560988.7213,-4.608964561,54.91554807,7571,250000,5700
S45000471,Kirkcudbright, , ,268285.3779,550764.3251,-4.052224989,54.83433013,7572,1270625,12900
S45000472,Kirkfieldbank, , ,286664.6989,643787.7192,-3.803701127,55.67431046,7573,430625,10450
S45000473,Kirkhill, , ,255428.6255,845498.759,-4.412643498,57.47661951,7574,614375,9050
S45000474,Kirkintilloch, , ,265569.4952,672803.1763,-4.153228915,55.92944537,7575,8394375,50950
S45000475,Kirkliston, , ,312465.6249,674507.9149,-3.403498673,55.95558962,7576,1320000,14750
S45000476,Kirkmuirhill and Blackwood, , ,279436.8798,643131.3619,-3.91827158,55.66667422,7577,1111875,8600
S45000477,Kirknewton, , ,311303.2628,667073.526,-3.419664588,55.88860035,7578,481875,7150
S45000478,Kirkpatrick-Fleming, , ,327476.8601,570686.9478,-3.13597422,55.02540539,7579,306875,10050
S45000479,Kirkton of Auchterhouse, , ,334757.8122,738705.8781,-3.062407988,56.53581551,7580,235625,3100
S45000480,Kirkwall, , ,344868.8412,1011017.804,-2.960846411,58.98273327,7581,4020000,35850
S45000481,Kirriemuir, , ,338532.4196,753929.2848,-3.004670211,56.673068,7582,2238125,20200
S45000482,Kyle of Lochalsh, ,Chaol Loch Aillse,176110.5872,827454.3006,-5.716369845,57.28267372,7583,418750,7000
S45000483,Ladybank, , ,330299.9967,709951.5511,-3.12721142,56.27689388,7584,576250,6700
S45000484,Ladysbridge, , ,364770.2878,863889.1685,-2.592130843,57.66350223,7585,215000,3500
S45000485,Lamlash, , ,203052.8006,631454.5498,-5.122645484,55.53694662,7586,943125,20400
S45000486,Lanark, , ,288763.9426,643575.1734,-3.770253004,55.67288744,7587,3271250,29700
S45000487,Landerberry, , ,374560.3588,802455.5514,-2.421663412,57.11234179,7588,279375,3150
S45000488,Langbank, , ,237938.0699,673283.1479,-4.595310345,55.92523398,7589,433750,4650
S45000489,Langholm, , ,336142.6751,584722.4611,-3.003598486,55.15269937,7590,756875,13800
S45000490,Larbert and Stenhousemuir, , ,286760.9149,683194.0489,-3.818630348,56.02821778,7591,8039375,38150
S45000491,Largs, , ,220665.7809,660232.6705,-4.862742394,55.80199357,7592,2962500,22750
S45000492,Larkhall, , ,276301.4288,650937.0987,-3.971613448,55.73597924,7593,4297500,26300
S45000493,Lauder, , ,352811.4545,647587.7264,-2.75273475,55.71940061,7594,676875,9000
S45000494,Laurencekirk, , ,371556.2491,771465.9093,-2.467757877,56.83378645,7595,1415000,12900
S45000495,Laurieston, , ,291150.2392,679354.0706,-3.746678877,55.99475094,7596,743125,8100
S45000496,Law, , ,281926.3461,652123.3507,-3.882598534,55.74803665,7597,832500,7900
S45000497,Leadhills, , ,288635.573,615150.2662,-3.760840499,55.41757187,7598,220000,7250
S45000498,Leitholm, , ,379521.3943,641843.3376,-2.32713486,55.66965779,7599,245000,3200
S45000499,Lennoxtown, , ,262535.7524,678126.7396,-4.204461905,55.97638287,7600,1002500,13500
S45000500,Lerwick, , ,446710.1997,1141481.994,-1.160437161,60.15515615,7601,4086250,38650
S45000501,Leslie, , ,324587.6541,701562.0272,-3.217047314,56.20066244,7602,920625,10050
S45000502,Lesmahagow, , ,281167.3215,640057.456,-3.889447583,55.6394964,7603,1403750,20650
S45000503,Letham, , ,352750.5334,748538.4246,-2.771689387,56.62629817,7604,815000,11200
S45000504,Leuchars, , ,346112.6193,720939.0588,-2.874137596,56.37765815,7605,2445625,34750
S45000505,Leven (Fife), , ,337902.5499,701371.8549,-3.00244088,56.20087993,7606,3406250,20450
S45000506,Lhanbryde, , ,327589.7177,861309.178,-3.214403346,57.63588179,7607,560625,6100
S45000507,Liff, , ,333596.4994,733032.6739,-3.079836452,56.48469405,7608,515000,10650
S45000508,Limekilns, , ,308115.2458,683237.2416,-3.476133517,56.03318078,7609,357500,5800
S45000509,Linlithgow, , ,299912.9575,677007.4835,-3.605384389,55.97558559,7610,3965000,29600
S45000510,Linwood, , ,243240.2875,664643.9536,-4.505539089,55.84944445,7611,2007500,17200
S45000511,Lionel, ,Lìonal,153039.5509,963063.6606,-6.238866783,58.48560732,7612,420625,14900
S45000512,Liurbost, , ,137936.0351,925640.027,-6.454699292,58.14171077,7613,416875,13250
S45000513,Livingston, , ,304780.7951,667433.3901,-3.524033,55.89058608,7614,21555000,209450
S45000514,Loanhead, , ,327619.4131,665837.0668,-3.158536363,55.88022479,7615,2686875,18700
S45000515,Loans, , ,234530.219,631745.7172,-4.624628574,55.55125261,7616,211875,3100
S45000516,Lochcarron, , ,189447.9408,839383.5347,-5.505752241,57.39597111,7617,534375,13800
S45000517,Lochearnhead, , ,259334.7101,723781.8846,-4.279895096,56.38531836,7618,335000,8450
S45000518,Lochgelly, , ,318492.6991,693686.1946,-3.312838548,56.12891545,7619,2151875,15900
S45000519,Lochgoilhead, , ,219339.9377,701214.9598,-4.911390874,56.16924198,7620,529375,12250
S45000520,Lochhill, , ,326530.813,865614.8038,-3.233445106,57.67437562,7621,588750,9450
S45000521,Lochmaben, , ,308106.4623,582751.7974,-3.442775888,55.13058112,7622,822500,12400
S45000522,Lochwinnoch, , ,235210.5252,659021.7344,-4.630243056,55.79630546,7623,830000,9050
S45000523,Lockerbie, , ,313399.8023,581378.8892,-3.359364107,55.11920222,7624,2065000,21100
S45000524,Logan, , ,258825.6182,620514.4689,-4.234128102,55.45805314,7625,247500,3650
S45000525,Longforgan, , ,331194.0204,729939.029,-3.118021484,56.45656075,7626,526250,10900
S45000526,Longmorn, , ,323136.6806,858435.2588,-3.288048887,57.60933568,7627,212500,5850
S45000527,Longniddry, , ,344165.759,676179.4957,-2.896236536,55.97534298,7628,1160625,11500
S45000528,Longridge (West Lothian), , ,294963.0797,662466.6926,-3.679009899,55.84393739,7629,255625,3250
S45000529,Longside, , ,403724.4983,847272.7053,-1.9394832,57.51561929,7630,475000,7200
S45000530,Lossiemouth, , ,320673.705,869637.8399,-3.332942291,57.70950642,7631,4789375,49950
S45000531,Lower Largo, , ,341246.5089,702771.6666,-2.948863948,56.21387978,7632,890000,8450
S45000532,Lairg, ,Luirg,258397.0521,906544.452,-4.399232047,58.02540365,7633,325625,7050
S45000533,Lumphanan, , ,358560.717,804342.3667,-2.686126877,57.12812297,7634,243125,5000
S45000534,Luncarty, , ,309758.1419,729708.1813,-3.465638908,56.45086806,7635,651875,6750
S45000535,Macduff, , ,370780.6679,864232.1645,-2.491440063,57.66701451,7636,1349375,12300
S45000536,Macmerry, , ,343586.3634,672514.2999,-2.904750531,55.94234842,7637,784375,8350
S45000537,Maidens, , ,221636.7987,608134.5972,-4.813620914,55.33480714,7638,333125,6550
S45000538,Mallaig, ,Malaig,167558.8472,796750.5451,-5.829329868,57.00321307,7639,281875,6800
S45000539,Markinch, , ,329604.1678,701681.2085,-3.136243868,56.20250226,7640,1029375,12800
S45000540,Maryburgh, , ,254019.0173,856379.9884,-4.442651479,57.57381948,7641,479375,5950
S45000541,Marywell, , ,393322.724,798914.4004,-2.111786692,57.08119104,7642,890000,7850
S45000542,Mauchline, , ,249814.4517,627142.4016,-4.380086761,55.5148736,7643,1230000,11050
S45000543,Maud, , ,392394.1563,847839.8089,-2.12863311,57.52066187,7644,496250,7200
S45000544,Maybole, , ,229809.9944,609821.8399,-4.685949819,55.35284911,7645,1495625,13700
S45000545,Melbost, ,Mealabost,146037.0281,932843.7882,-6.325344547,58.21095416,7646,2370625,16800
S45000546,Meigle, , ,328789.9241,744585.9969,-3.161038003,56.58776345,7647,270625,5650
S45000547,Melrose, , ,354175.4434,633936.1999,-2.728741251,55.59688032,7648,907500,14800
S45000548,Menstrie, , ,285451.3593,696764.317,-3.845451517,56.1497659,7649,1084375,10300
S45000549,Methil, , ,336643.4319,699841.3204,-3.02236522,56.18696503,7650,2817500,20750
S45000550,Methlick, , ,385613.3432,837123.7989,-2.241201144,57.42423937,7651,298125,7250
S45000551,Methven, , ,302682.8987,725989.878,-3.578991347,56.41606714,7652,536875,8500
S45000552,Millbrex, , ,383113.5905,844562.6198,-2.283340678,57.49097162,7653,315625,3150
S45000553,Millhousebridge, , ,312141.2416,585295.8912,-3.38030512,55.15416826,7654,343125,4600
S45000554,Millport, , ,216113.8854,654838.0036,-4.931620203,55.75187505,7655,742500,14600
S45000555,Milltimber, , ,386329.1187,801982.7671,-2.227327802,57.10859799,7656,1656250,15250
S45000556,Milnathort, , ,312045.2273,704677.4846,-3.420169372,56.22648983,7657,855000,8650
S45000557,Milngavie, , ,255285.6976,674542.6866,-4.318615172,55.94207595,7658,4012500,24400
S45000558,Milton (West Dunbartonshire), , ,242714.939,674460.8423,-4.519629273,55.93739134,7659,243125,4750
S45000559,Milton of Campsie, , ,265049.5266,676423.3004,-4.163356932,55.96180243,7660,1045625,12700
S45000560,Mintlaw, , ,399825.7778,847954.3995,-2.004563524,57.52175688,7661,1170000,15050
S45000561,Moffat, , ,308811.4239,605378.1979,-3.439045272,55.33396416,7662,1321250,16400
S45000562,Moffat Mills, , ,279069.3742,664827.0055,-3.933733148,55.8614081,7663,397500,7950
S45000563,Moniaive, , ,277912.892,590884.1551,-3.91957218,55.1970921,7664,295625,6900
S45000564,Monifieth, , ,349055.5914,732788.0849,-2.828804049,56.48442606,7665,2393750,13950
S45000565,Monikie, , ,349966.492,738638.4519,-2.815142578,56.53707788,7666,285000,5700
S45000566,Monkton (South Ayrshire), , ,235792.5599,627930.7094,-4.602376999,55.51743553,7667,300000,4850
S45000567,Montrose, , ,371371.0531,758755.5247,-2.469364547,56.71959458,7668,4405000,31250
S45000568,Monymusk, , ,368373.0976,815339.647,-2.525455954,57.22768916,7669,209375,4200
S45000569,Moodiesburn, , ,269689.4567,671044.1397,-4.086486987,55.91478589,7670,1783125,13450
S45000570,Morningside, , ,283096.0731,655257.4971,-3.865318448,55.77646613,7671,246250,5250
S45000571,Mossblown, , ,240660.0577,624835.3093,-4.523588503,55.49126201,7672,568125,8550
S45000572,Mossend, , ,301464.8604,664036.2346,-3.575792636,55.85940709,7673,461250,8000
S45000573,Mosstodloch, , ,333044.5116,860194.031,-3.122757034,57.62671145,7674,475625,6000
S45000574,Motherwell, , ,276068.0262,657619.76,-3.978365963,55.79592763,7675,11495625,75300
S45000575,Muir of Ord, , ,252761.9147,850280.5748,-4.459956041,57.51867449,7676,1712500,25800
S45000576,Muirkirk, , ,269454.3704,627227.9814,-4.069328567,55.5212895,7677,590625,11150
S45000577,Munlochy, , ,264683.2653,853268.2504,-4.262762594,57.54921124,7678,218750,4600
S45000578,Murthly, , ,310234.4881,738408.054,-3.460914487,56.529093,7679,433750,4850
S45000579,Musselburgh, , ,333864.405,672097.1782,-3.060267519,55.93736005,7680,4774375,37650
S45000580,Muthill, , ,286781.0167,716902.5977,-3.832680191,56.33092026,7681,366875,7200
S45000581,Nairn, , ,289165.8679,856321.982,-3.855331147,57.58329316,7682,4130000,34900
S45000582,Neilston, , ,247619.3071,656988.8538,-4.431372533,55.78212961,7683,1350000,14800
S45000583,Nerston, , ,264122.9614,656715.9938,-4.168299992,55.7846011,7684,338750,6950
S45000584,Nether Dallachy, , ,336376.7066,863520.4649,-3.067851436,57.65706842,7685,463750,16900
S45000585,Netherburn, , ,280189.8222,647660.2235,-3.90828926,55.70753054,7686,253125,5650
S45000586,Nethy Bridge, , ,300384.2464,820633.1784,-3.653288265,57.26546471,7687,653125,15750
S45000587,New Abbey, , ,296521.9479,565986.7589,-3.618300729,54.97770348,7688,275625,6350
S45000588,New Cumnock, , ,262030.4579,613602.3753,-4.18006342,55.39690379,7689,993125,14900
S45000589,New Deer, , ,388559.1878,846845.7185,-2.192609823,57.51165091,7690,375000,8750
S45000590,New Galloway, , ,263406.6842,577831.1802,-4.141014747,55.07608262,7691,301250,6250
S45000591,New Mains, , ,350727.5754,681264.2414,-2.792039451,56.02174311,7692,210000,5100
S45000592,New Pitsligo, , ,388102.7828,856177.6707,-2.200688498,57.59546209,7693,441250,6350
S45000593,Newarthill, , ,278636.8849,659536.4157,-3.938272912,55.81379112,7694,517500,7750
S45000594,Newburgh (Aberdeenshire), , ,399762.3786,825255.1352,-2.0055894,57.31785805,7695,582500,9950
S45000595,Newburgh (Fife), , ,323532.1519,718228.3478,-3.238886253,56.35019375,7696,720625,9900
S45000596,Newlands of Culloden, , ,275440.061,845689.0101,-4.079284339,57.48426777,7697,221875,4100
S45000597,Newmachar, , ,388604.014,819478.4083,-2.190580077,57.26582215,7698,633125,6450
S45000598,Newmains, , ,282123.5023,656606.9826,-3.881398497,55.78834851,7699,923125,8400
S45000599,Newmilns, , ,253396.6759,637297.1355,-4.328796711,55.60713073,7700,895625,11350
S45000600,Newport-on-Tay, , ,340624.7577,726585.8215,-2.964265068,56.42772363,7701,1488125,20250
S45000601,Newton Mearns, , ,253975.0676,656209.3621,-4.329704387,55.7770935,7702,9220000,38350
S45000602,Newton Stewart, , ,240919.7028,565362.1737,-4.485946248,54.95744183,7703,1938125,24700
S45000603,Newtonhill, , ,390882.6118,793435.981,-2.151839591,57.03193536,7704,961875,10100
S45000604,Newtonmore, , ,271483.7692,799201.7974,-4.121079261,57.06586622,7705,963125,12050
S45000605,Newtown St Boswells, , ,357774.4751,631641.2322,-2.671281356,55.57658698,7706,540625,6200
S45000606,Newtyle, , ,329792.3841,741271.2474,-3.143820496,56.5581415,7707,300625,4800
S45000607,Nigg Ferry, , ,279259.5548,869308.708,-4.027389302,57.69733027,7708,1005000,11600
S45000608,North Ballachulish, , ,205437.2437,760327.6322,-5.178931895,56.69403411,7709,258750,9750
S45000609,North Berwick, , ,354516.4424,684823.7057,-2.731867026,56.05409632,7710,2899375,24350
S45000610,North Connel, , ,190630.8713,735032.0706,-5.3998179,56.46078678,7711,487500,5950
S45000611,North Kessock, , ,265388.1603,848189.4605,-4.248185789,57.50383681,7712,800625,12400
S45000612,North Queensferry, , ,313026.5944,680750.369,-3.39653734,56.01176154,7713,516875,10800
S45000613,Norwick, , ,466220.0459,1215628.772,-0.784442975,60.8180327,7714,981250,7950
S45000614,Oakley and Comrie, , ,302191.0754,689289.7277,-3.5733774,56.08636544,7715,651250,8300
S45000615,Oban, , ,185728.5543,729287.5394,-5.474514909,56.40707019,7716,3338750,35250
S45000616,Ochiltree, , ,247930.0919,620588.7645,-4.406309841,55.45545509,7717,868125,10950
S45000617,Oldmeldrum, , ,380777.7437,827300.4363,-2.320944841,57.33582073,7718,1456250,9850
S45000618,Ormiston, , ,340890.3312,669141.3035,-2.947167528,55.91172239,7719,613750,5850
S45000619,Overtown, , ,280085.0344,652983.4389,-3.912292245,55.75530746,7720,567500,5650
S45000620,Lower Bayble, ,Pabail Iarach,152030.8234,931360.7507,-6.222044437,58.20108129,7721,300625,8650
S45000621,Upper Bayble, ,Pabail Uarach,153355.0724,931926.2148,-6.200174764,58.20688864,7722,238125,7700
S45000622,Padanaram, , ,343391.1752,754864.4039,-2.925600875,56.68208215,7723,244375,3050
S45000623,Paisley, , ,248345.5355,663464.7967,-4.423415837,55.84049203,7724,21583750,66250
S45000624,Parkgate (Dumfries and Galloway), , ,302162.7827,587289.3966,-3.537526143,55.17020185,7725,468750,7150
S45000625,Pathhead, , ,339425.1111,664096.4254,-2.969472459,55.86621897,7726,275000,4200
S45000626,Patna, , ,241664.4126,610287.0705,-4.49944018,55.36098982,7727,605625,12750
S45000627,Peebles, , ,325324.4904,640139.6371,-3.188167614,55.6490321,7728,2910000,31600
S45000628,Penicuik, , ,323916.5077,661593.8357,-3.216518518,55.84153723,7729,4546875,37450
S45000629,Perceton, , ,235245.7588,640498.9412,-4.618528875,55.63006302,7730,440625,7600
S45000630,Perth, , ,310005.3816,724216.9259,-3.459738182,56.40159766,7731,16097500,68450
S45000631,Peterculter, , ,383901.5862,801092.1432,-2.267346122,57.1005184,7732,1547500,19050
S45000632,Peterhead, , ,412135.3367,845797.2988,-1.799158378,57.50222144,7733,8435000,44450
S45000633,Pierowall, , ,343741.8524,1048674.091,-2.9901707,59.32069606,7734,205625,7700
S45000634,Piperdam, , ,330311.8593,734999.3844,-3.133686574,56.50188422,7735,341875,6900
S45000635,Pitlochry, , ,294285.6463,758424.2918,-3.728265949,56.70551505,7736,1845625,21650
S45000636,Pitmedden, , ,389186.4186,827548.4213,-2.181280967,57.33832727,7737,393125,3950
S45000637,Pittenweem, , ,354729.8284,702674.9893,-2.731480588,56.21448807,7738,466250,5300
S45000638,Plains, , ,279385.4731,667010.9148,-3.929658579,55.88109833,7739,716250,8950
S45000639,Plean, , ,283214.1848,687277.0176,-3.877288222,56.06403007,7740,526250,7600
S45000640,Polbeth, , ,303064.9277,664224.1246,-3.55030742,55.86141925,7741,638125,8000
S45000641,Polmont, , ,293721.5322,678762.4712,-3.705242228,55.99001492,7742,1212500,9800
S45000642,Pool of Muckhart, , ,300103.5998,700705.2804,-3.611192042,56.18845574,7743,245000,4000
S45000643,Port Bannatyne, , ,207985.0288,666772.89,-5.069363622,55.85580005,7744,456250,9950
S45000644,Port Ellen, ,Port Eilein,136589.8724,645266.6607,-6.186337652,55.6293972,7745,309375,6500
S45000645,Port Glasgow, , ,233761.6203,673527.3002,-4.66222292,55.92599963,7746,4448125,44700
S45000646,Portree, ,Port Rìgh,147823.3228,843679.3101,-6.200952991,57.41330021,7747,1616250,18800
S45000647,Port William, , ,234002.7169,543453.8666,-4.581251102,54.75851126,7748,286875,5650
S45000648,Portencross, , ,218333.7864,651203.5153,-4.893882955,55.7200989,7749,873750,6500
S45000649,Portgordon, , ,339416.6358,864103.6693,-3.017064776,57.66272588,7750,310000,4550
S45000650,Portknockie, , ,348940.7197,868397.258,-2.858370853,57.70247027,7751,333125,4300
S45000651,Portlethen, , ,391493.6746,797163.4202,-2.141900154,57.06543122,7752,3805625,27500
S45000652,Portmahomack, , ,291613.2615,884463.7359,-3.827109737,57.83653461,7753,285000,6450
S45000653,Portpatrick, , ,200099.8967,554302.0949,-5.11482177,54.84350686,7754,481875,8300
S45000654,Portskerra, , ,287621.3278,965763.4222,-3.933565767,58.56533479,7755,250000,8650
S45000655,Portsoy, , ,358754.941,865823.8807,-2.69327506,57.68036688,7756,674375,9800
S45000656,Potterton, , ,394261.4686,815502.8948,-2.096689339,57.2302181,7757,425625,8500
S45000657,Prestonpans, , ,339240.9866,674409.0587,-2.974736151,55.95883937,7758,2158750,12950
S45000658,Prestwick, , ,236046.1774,626238.8846,-4.597363823,55.50233468,7759,8415000,34150
S45000659,Quarriers Village, , ,236366.3365,666804.6872,-4.616516736,55.86655467,7760,398125,7350
S45000660,Quarter, , ,272661.6708,651431.9028,-4.02977136,55.73947865,7761,235000,3650
S45000661,Queensferry, , ,313164.1164,677924.4102,-3.393418489,55.98640368,7762,2660625,23000
S45000662,Queenzieburn, , ,269897.4714,677438.3589,-4.086246972,55.97225467,7763,319375,4800
S45000663,Rathen, , ,400090.902,860905.7024,-2.000138454,57.63809059,7764,206250,4450
S45000664,Ratho, , ,313776.9798,670958.2687,-3.381367817,55.92394355,7765,625000,10000
S45000665,Ratho Station and Newbridge, , ,312297.7564,672341.7535,-3.405481182,55.93610241,7766,1995000,21450
S45000666,Redcloak, , ,385777.2624,787322.7198,-2.235602403,56.9768887,7767,410000,4900
S45000667,Renfrew, , ,250350.8438,666862.1922,-4.393298765,55.87161695,7768,11321875,43250
S45000668,Rhu, , ,226921.2066,684156.3868,-4.778396017,56.01897362,7769,1096875,12100
S45000669,Rhynie, , ,349883.0006,827229.7669,-2.83407815,57.33283009,7770,215000,4550
S45000670,Riccarton, , ,317450.0699,669379.5378,-3.322123956,55.91040784,7771,1216875,8650
S45000671,Rockcliffe, , ,285236.9142,553586.2907,-3.78957783,54.8638507,7772,262500,6600
S45000672,Rosebank, , ,280780.3578,649622.6599,-3.899752489,55.72529915,7773,213750,4600
S45000673,Rosehearty, , ,393139.872,867325.6102,-2.116744491,57.69570183,7774,413750,5850
S45000674,Rosemarkie, , ,273566.7077,857394.0544,-4.116591451,57.5888174,7775,311875,3300
S45000675,Rosewell, , ,328737.5863,662495.1305,-3.139787291,55.85037077,7776,686250,8850
S45000676,Roslin, , ,327090.8444,663472.7729,-3.166346384,55.85890653,7777,728750,8100
S45000677,Rosneath and Clynder, , ,225418.4047,683374.2607,-4.801965535,56.01140978,7778,606250,10450
S45000678,Rosyth, , ,311033.9106,682865.1856,-3.42918837,56.03039051,7779,5450000,38950
S45000679,Rothes, , ,327689.0301,849269.2734,-3.209147779,57.52777488,7780,631250,10000
S45000680,Rothesay, , ,208770.2789,664512.8701,-5.055245455,55.83583494,7781,1296875,16200
S45000681,Rothienorman, , ,372185.0641,835923.1497,-2.464651592,57.41282807,7782,450000,7050
S45000682,Roybridge, , ,227177.0067,781157.3583,-4.838525134,56.88947815,7783,320000,9150
S45000683,Rutherglen, , ,261717.73,660846.5199,-4.208722401,55.82100398,7784,3307500,14950
S45000684,Salen, , ,157325.0411,743098.305,-5.946559482,56.51712042,7785,208750,5500
S45000685,Saline, , ,302404.8146,692252.3709,-3.571027578,56.1130171,7786,572500,8650
S45000686,Salsburgh, , ,282688.074,662635.3566,-3.875002712,55.84262156,7787,288750,3250
S45000687,Saltcoats, , ,224854.3697,642054.7439,-4.784365242,55.6403938,7788,3055000,14650
S45000688,Sandbank, , ,216938.5516,679937.6605,-4.935450678,55.97741048,7789,1201875,20350
S45000689,Sandhaven, , ,396274.4696,867362.1195,-2.064161404,57.69606744,7790,232500,4100
S45000690,Sandwick (Shetland Islands), , ,443272.3595,1124912.623,-1.225848316,60.00677301,7791,237500,8750
S45000691,Sandwick (Na h-Eileanan an Iar), ,Sanndabhaig,144459.2822,932357.7343,-6.351583088,58.20568999,7792,353125,10150
S45000692,Sanquhar, , ,277908.3607,609978.2075,-3.927939161,55.36856826,7793,777500,10200
S45000693,Sauchen, , ,369996.1379,811007.3428,-2.498051158,57.18888349,7794,273125,3800
S45000694,Scalloway, , ,440476.0239,1139554.555,-1.273100889,60.13851509,7795,600625,12550
S45000695,Scatness, , ,439580.165,1110473.065,-1.294806787,59.8775002,7796,1188750,11850
S45000696,Kippford, ,Scaur,284261.4762,555760.0953,-3.805640047,54.88315071,7797,651875,13600
S45000697,Scone, , ,313596.8282,726223.8801,-3.402230754,56.42029401,7798,1899375,12750
S45000698,Scrabster, , ,309913.9756,970095.6468,-3.55224616,58.60942205,7799,275625,9000
